id	name	tag
110	RESERVE	FLR
111	The King Book	
112	The Queen Book	
113	The Slave Book	
114	Green Key	
115	Red Key	
116	Randy Right Eye	
117	Lustful Left Eye	
118	Right Key	
119	Left Key	
120	Kaneshiro's Journal	
121	Torn Page 1	
122	Torn Page 2	
123	Torn Page 3	
124	Torn Page 4	
125	Torn Page 5	
126	Torn Page 6	
127	Abyss Gem	
128	Rejection Gem	
129	Guilt Gem	
130	Sanctuary Gem	
131	Member's Card	
132	Stolen Papyrus	
133	Pyramid Sketch	
134	Members Floor Map	
135	High Limit Floor Map	
136	Basement Blueprint	
137	High Limit Card	
138	Spaceport Map	
139	Chief Clerk ID	
140	Section Chief ID	
141	Chief Director ID	
142	Museum Brochure 1	
143	Museum Brochure 2	
144	Bank Blueprint	
145	Bank Keycard	
146	Casino Map	
147	Security Keycard	
148	Cruise Ship Map	
149	Membership Card	
150	VIP Invitation	
151	Vermilion Disk	
152	Vermilion Disk	
153	RESERVE	FLR
154	RESERVE	FLR
155	RESERVE	FLR
156	RESERVE	FLR
157	RESERVE	FLR
158	RESERVE	FLR
159	RESERVE	FLR
160	RESERVE	FLR
161	RESERVE	FLR
162	RESERVE	FLR
163	RESERVE	FLR
164	RESERVE	FLR
165	RESERVE	FLR
166	RESERVE	FLR
167	RESERVE	FLR
168	RESERVE	FLR
169	RESERVE	FLR
170	RESERVE	FLR
171	RESERVE	FLR
172	RESERVE	FLR
173	RESERVE	FLR
174	RESERVE	FLR
175	RESERVE	FLR
176	Escape Recipe	
177	Mist Recipe	
178	Home Recipe	
179	Smoke Recipe	
180	Energy Recipe	
181	Sleep Recipe	
182	Bronze Recipe	
183	Scent Recipe	
184	Silver Recipe	
185	Smell Recipe	
186	Gold Recipe	
187	Aroma Recipe	
188	Purify Recipe	
189	Clone Recipe	
190	Element Recipe	
191	Life Recipe	
192	Forces Recipe	
193	Almighty Recipe	
194	Vitality Recipe	
195	Hyper Recipe	
196	RESERVE	FLR
197	RESERVE	FLR
198	RESERVE	FLR
199	RESERVE	FLR
200	RESERVE	FLR
201	RESERVE	FLR
202	RESERVE	FLR
203	RESERVE	FLR
204	RESERVE	FLR
205	RESERVE	FLR
206	RESERVE	FLR
207	RESERVE	FLR
208	RESERVE	FLR
209	RESERVE	FLR
210	RESERVE	FLR
211	RESERVE	FLR
212	RESERVE	FLR
213	RESERVE	FLR
214	RESERVE	FLR
215	RESERVE	FLR
216	RESERVE	FLR
217	RESERVE	FLR
218	RESERVE	FLR
219	RESERVE	FLR
220	RESERVE	FLR
221	RESERVE	FLR
222	RESERVE	FLR
223	RESERVE	FLR
224	RESERVE	FLR
225	RESERVE	FLR
226	RESERVE	FLR
227	RESERVE	FLR
228	RESERVE	FLR
229	RESERVE	FLR
230	RESERVE	FLR
231	RESERVE	FLR
232	RESERVE	FLR
233	RESERVE	FLR
234	RESERVE	FLR
235	RESERVE	FLR
236	RESERVE	FLR
237	RESERVE	FLR
238	RESERVE	FLR
239	RESERVE	FLR
240	RESERVE	FLR
241	RESERVE	FLR
242	RESERVE	FLR
243	RESERVE	FLR
244	RESERVE	FLR
245	RESERVE	FLR
246	RESERVE	FLR
247	RESERVE	FLR
248	RESERVE	FLR
249	RESERVE	FLR
250	RESERVE	FLR
251	RESERVE	FLR
252	RESERVE	FLR
253	RESERVE	FLR
254	RESERVE	FLR
255	RESERVE	FLR
