id	name	tag
439	Sup Third Eye	INV
440	Subrecover HP	FUT
441	Subrecover SP	FUT
442	Analysis	INV
443	Deep Analysis	INV
444	Full Analysis	INV
445	All-Out Attack	INV
446	Dust Flurry	INV
447	Tongue Whip	INV
448	Whip Strike	INV
449	Lustful Slurp	INV
450	Libido Boost	INV
451	Golden Knife	INV
452	Lick	INV
453	Gold Medal Spike	INV
454	Volleyball Assault	INV
455	Maelstrom	INV
456	Flame Dance	INV
457	Silent Snowscape	INV
458	Thunderclap	INV
459	Maeiga	DUP
460	Hunger All	INV
461	Ocular Vulcan	INV
462	Missile Party	INV
463	Fear Gas	INV
464	Super VIP Form	INV
465	March of the Piggy	INV
466	Sphinx Swipe	INV
467	Wing Blast	INV
468	Rapid Ascent	INV
469	Sphinx Dive	INV
470	Dreadful Scream	INV
471	Bite	INV
472	Restore	INV
473	The Artist's Grace	INV
474	Work Order	INV
475	Sacrifice Order	INV
476	Selfless Devotion	INV
477	Penalty	INV
478	Coin Attack	INV
479	Severing Slash	INV
480	Gatling Gun	INV
481	Berserker Dance	INV
482	Roulette HP	INV
483	Roulette SP	DUP
484	Roulette Money	DUP
485	Roulette Aid 1	DUP
486	Roulette Aid 2	DUP
487	Roulette Aid 3	DUP
488	Beast King's Wrath	INV
489	Hunting Stance	INV
490	Arm of Destruction	INV
491	Gryphon's Breath	INV
492	Royal Wing Beam	INV
493	Cannon Fire	INV
494	Cannon Barrage	INV
495	Unholy Convergence	INV
496	Pyramid Blast	INV
497	Tyrant's Fist	INV
498	Tyrant's Glare	INV
499	Tyrant's Wave	INV
500	Fig Seed	INV
501	Medicine	INV
502	Ointment	INV
503	Antibiotic Gel	INV
504	Life Stone	INV
505	Bead	INV
506	Value Medicine	INV
507	Medical Kit	INV
508	Maka Leaf	INV
509	Bead Chain	INV
510	Soul Drop	INV
511	Snuff Soul	INV
512	Chewing Soul	INV
513	Soul Food	INV
514	Revival Bead	INV
515	Balm of Life	INV
516	Royel Jelly	INV
517	Organic Herb	INV
518	Disclose	INV
519	Tranquilizer	INV
520	Kopi Luwak	INV
521	Goho-M	INV
522	Vanish Ball	INV
523	Soma	INV
524	Amrita Soda	INV
525	Hiranya	INV
526	Muscle Drink	INV
527	Odd Morsel	INV
528	Rancid Gravy	INV
529	Plume of Dusk	INV
530	Magic Mirror	INV
531	Physical Mirror	INV
532	Universe Ring	INV
533	Sleipnir	INV
534	Obsidian Mirror	INV
535	Purifying Water	INV
536	Purifying Salt	INV
537	Firecracker	INV
538	San-zun Tama	INV
539	Ice Cube	INV
540	Dry Ice	INV
541	Pinwheel	INV
542	Yashichi	INV
543	Ball Lightning	INV
544	Tesla Coil	INV
545	Smart Bomb	INV
546	Segami Rice	INV
547	Curse Paper	INV
548	Flame Magatama	INV
549	Wind Magatama	INV
550	Freeze Magatama	INV
551	Bolt Magatama	INV
552	Homunculus	INV
553	Removal Potion	INV
554	Kouga Ball	INV
555	Makouha Ball	INV
556	Eiga Ball	INV
557	Maeiga Ball	INV
558	Psio Ball	INV
559	Mapsi Ball	INV
560	Freila Ball	INV
561	Mafrei Ball	INV
562	Nuke Magatama	INV
563	Psy Magatama	INV
564	Bless Magatama	INV
565	Curse Magatama	INV
566	Cooking	INV
567	Snack	INV
568	Shoes 1	INV
569	Shoes 2	INV
570	Shoes 3	INV
571	Juice Bar 1	INV
572	Juice Bar 2	INV
573	Juice Bar 3	INV
574	Juice Bar 4	INV
575	Energy Drink 1	INV
576	Energy Drink 2	INV
577	Energy Drink 3	INV
578	Soda 1	INV
579	Soda 2	INV
580	Soda 3	INV
581	Soda 4	INV
582	Ration 1	INV
583	Ration 2	INV
584	Ration 3	INV
585	Drug Store 1	INV
586	Drug Store 2	INV
587	Drug Store 3	INV
588	Drug Store 4	INV
589	Drug Store 5	INV
590	Drug Store 6	INV
591	Drug Store 7	INV
592	Drug Store 8	INV
593	Drug Store 9	INV
594	Drug Store 10	INV
595	Drug Store 11	INV
596	Drug Store 12	INV
597	Coffee 1	INV
598	Coffee 2	INV
599	BLANK	FLR
600	Twins Down Attack	INV
601	Caro Rod	INV
602	Caro Attack	INV
603	Megidolaon	DUP
604	Rays of Control	INV
605	Rays of Control	DUP
606	Rays of Control	DUP
607	Rays of Control	DUP
608	Arrow of Light	INV
609	Diffraction Arrow	INV
610	Light Edge	INV
611	Gathering Light	INV
612	Eternal Light	INV
613	Holy Change	INV
614	Distortion Wave	INV
615	Tough Law	INV
616	Frail Law	INV
617	New Creation	INV
618	Distortion Surge	INV
619	Arrow of Light	DUP
620	Manifest Sword	INV
621	Manifest Gun	INV
622	Manifest Bell	INV
623	Sword of Judgment	INV
624	Capital Punishment	INV
625	Manifest Book	INV
626	Distorted Lust	INV
627	Gospel	INV
628	Distorted Wrath	INV
629	Distorted Vanity	INV
630	Song of Salvation	INV
631	Wrath of God	INV
632	Distorted Gluttony	INV
633	Distorted Envy	INV
634	Song of Placation	INV
635	Divine Apex	INV
636	Rays of Control	DUP
637	Distorted Avarice	INV
638	Will of the People	INV
639	Rays of Control	DUP
640	Moral Support	INV
641	Active Support	INV
642	Mental Hack	INV
643	Emergency Shift	INV
644	Final Guard	INV
645	Position Hack	FUT
646	High Analyze	INV
647	Treasure Skimmer	FUT
648	Subrecover HP EX	FUT
649	Subrecover SP EX	FUT
650	BLANK	FLR
651	BLANK	FLR
652	BLANK	FLR
653	BLANK	FLR
654	Big Bang Order	INV
655	Roulette Time	INV
656	Trip-Upper	INV
657	Lust Sphere	INV
658	Down Shot 2	INV
659	Down Shot 3	INV
660	Down Shot 4	INV
661	Electro Attack	INV
662	Sinful Shell	INV
663	Follow Black	INV
664	BLANK	FLR
665	Madara-Megido	INV
666	Curry Raku	INV
667	Enemy Benefit	INV
668	Diarahan	DUP
669	Curry Suku	INV
670	Decoy Ball	INV
671	Super Decoy Ball	INV
672	Metabolic Wave	INV
673	Laevateinn	INV
674	Desperation	INV
675	Call of Chaos	INV
676	Big Bang Challenge	INV
677	Grail Light 2	INV
678	Megidola	DUP
679	Rage Transmission	INV
680	Hundred Slaps	INV
681	Distorted Pride	INV
682	Divine Punishment	INV
683	Will of the People	DUP
684	Wind Cutter	INV
685	Shoot Up	INV
686	Executive Punch	INV
687	Megidolaon	DUP
688	Vorpal Blade	DUP
689	Megidolaon	DUP
690	Big Bang Burger	INV
691	Earth Burger	INV
692	Mars Burger	INV
693	Moon Burger	INV
694	Saturn Burger	INV
695	Justine Attack	INV
696	Caroline Attack	INV
697	Curry Makara	INV
698	Curry Tetra	INV
699	Curry Endure	INV
700	Curry Charge	INV
701	Curry Concentrate	INV
702	Curry Heat Riser	INV
703	BLANK	FLR
704	Cadenza	DLC|Orpheus
705	Cross Slash	DLC|Izanagi
706	Door of Hades	DLC|Thanatos
707	Magatsu Mandala	DLC|Magatsu
708	Shining Arrows	DLC|Kaguya
709	Beast Weaver	DLC|Ariadne
710	Titanomachia	DLC|Asterius
711	Abyssal Wings	DLC|Tsukuyomi
712	Oratario	DLC|Messiah
713	BLANK	FLR
714	BLANK	FLR
715	BLANK	FLR
716	BLANK	FLR
717	BLANK	FLR
718	BLANK	FLR
719	BLANK	FLR
720	Megido	DUP
721	Megidola	DUP
722	Megidolaon	DUP
723	Slam	INV
724	Megaton Raid	DUP
725	One-shot Kill	DUP
726	Inferno	DUP
727	Diamond Dust	DUP
728	BLANK	FLR
729	BLANK	FLR
730	Curry 1	INV
731	Curry 2	INV
732	Reviv-All	INV
733	Reviv-All Z	INV
734	BLANK	FLR
735	BLANK	FLR
736	Wild Talk	INV
737	Baton Pass	INV
738	Punk Talk	INV
739	Pickpocket	INV
740	Harisen Recovery	INV
741	Protect	INV
742	Girl Talk	INV
743	Crocodile Tears	INV
744	Sexy Technique	INV
745	Detective Talk	INV
746	Artist Talk	INV
747	Negotiating	INV
748	Fundraising	INV
749	Manipulation	INV
750	Mind Control	INV
751	Charisma Speech	INV
752	Brainiac Talk	INV
753	Sabaki	INV
754	Kakoi Kuzushi	INV
755	Touryou	INV
756	Togo System	INV
757	Bullet Hail	INV
758	Warning Shot	INV
759	Celeb Talk	INV
760	Kitty Talk	INV
761	BLANK	FLR
762	BLANK	FLR
763	BLANK	FLR
764	BLANK	FLR
765	BLANK	FLR
766	BLANK	FLR
767	BLANK	FLR
768	Brave Blade	DUP
769	Assault Dive	DUP
770	Terror Claw	DUP
771	Bufudyne	DUP
772	Psiodyne	DUP
773	Mazionga	DUP
774	Maziodyne	DUP
775	Maeiga	DUP
776	Maeigaon	DUP
777	BLANK	FLR
778	BLANK	FLR
779	BLANK	FLR
780	BLANK	FLR
781	BLANK	FLR
782	BLANK	FLR
783	BLANK	FLR
784	BLANK	FLR
785	BLANK	FLR
786	BLANK	FLR
787	BLANK	FLR
788	BLANK	FLR
789	BLANK	FLR
790	BLANK	FLR
791	BLANK	FLR
792	BLANK	FLR
793	BLANK	FLR
794	BLANK	FLR
795	BLANK	FLR
796	BLANK	FLR
797	BLANK	FLR
798	BLANK	FLR
799	BLANK	FLR
800	Counter	VAL
801	Counterstrike	VAL
802	High Counter	VAL
803	BLANK	FLR
804	BLANK	FLR
805	Endure	VAL
806	Enduring Soul	VAL
807	BLANK	FLR
808	BLANK	FLR
809	Survival Trick	VAL
810	Dodge Fire	VAL
811	Evade Fire	VAL
812	Dodge Ice	VAL
813	Evade Ice	VAL
814	Dodge Wind	VAL
815	Evade Wind	VAL
816	Dodge Elec	VAL
817	Evade Elec	VAL
818	Dodge Phys	VAL
819	Evade Phys	VAL
820	Fire Boost	VAL
821	Fire Amp	VAL
822	Ice Boost	VAL
823	Ice Amp	VAL
824	Wind Boost	VAL
825	Wind Amp	VAL
826	Elec Boost	VAL
827	Elec Amp	VAL
828	Angelic Grace	VAL
829	Divine Grace	VAL
830	Regenerate 1	VAL
831	Regenerate 2	VAL
832	Regenerate 3	VAL
833	Dodge Bless	VAL
834	Dodge Curse	VAL
835	Invigorate 1	VAL
836	Invigorate 2	VAL
837	Invigorate 3	VAL
838	Evade Bless	VAL
839	Evade Curse	VAL
840	Attack Master	VAL
841	Auto-Mataru	VAL
842	BLANK	FLR
843	Defense Master	VAL
844	Auto-Maraku	VAL
845	BLANK	FLR
846	Speed Master	VAL
847	Auto-Masuku	VAL
848	BLANK	FLR
849	BLANK	FLR
850	Fast Heal	VAL
851	Insta-Heal	VAL
852	Arms Master	VAL
853	Spell Master	VAL
854	BLANK	FLR
855	Sharp Student	VAL
856	Apt Pupil	VAL
857	Ali Dance	VAL
858	Firm Stance	VAL
859	BLANK	FLR
860	Life Aid	VAL
861	Victory Cry	VAL
862	Growth 1	VAL
863	Growth 2	VAL
864	Growth 3	VAL
865	Unshaken Will	VAL
866	BLANK	FLR
867	Baton Pass	DUP
868	Soul Touch	VAL
869	Kakoi Kuzushi	DUP
870	Resist Fire	LCK
871	Null Fire	VAL
872	Repel Fire	VAL
873	Drain Fire	VAL
874	BLANK	FLR
875	Resist Ice	LCK
876	Null Ice	LCK
877	Repel Ice	VAL
878	Drain Ice	VAL
879	BLANK	FLR
880	Resist Wind	LCK
881	Null Wind	VAL
882	Repel Wind	UNO
883	Drain Wind	VAL
884	BLANK	FLR
885	Resist Elec	LCK
886	Null Elec	VAL
887	Repel Elec	VAL
888	Drain Elec	UNO
889	BLANK	FLR
890	Resist Bless	VAL
891	Null Bless	VAL
892	Repel Bless	UNO
893	Drain Bless	VAL
894	BLANK	FLR
895	Resist Curse	LCK
896	Null Curse	VAL
897	Repel Curse	VAL
898	Drain Curse	VAL
899	BLANK	FLR
900	Resist Phys	LCK
901	Null Phys	VAL
902	Repel Phys	VAL
903	Drain Phys	VAL
904	BLANK	FLR
905	Ailment Boost	VAL
906	Hama Boost	VAL
907	Mudo Boost	VAL
908	BLANK	FLR
909	BLANK	FLR
910	Dizzy Boost	VAL
911	Confuse Boost	VAL
912	Fear Boost	VAL
913	Forget Boost	VAL
914	Sleep Boost	VAL
915	Rage Boost	VAL
916	Despair Boost	VAL
917	BLANK	FLR
918	Brainwash Boost	VAL
919	BLANK	FLR
920	Resist Dizzy	VAL
921	Resist Confuse	VAL
922	Resist Fear	VAL
923	Resist Forget	VAL
924	Resist Sleep	VAL
925	Resist Rage	LCK
926	Resist Despair	VAL
927	BLANK	FLR
928	Resist Brainwash	VAL
929	BLANK	FLR
930	Null Dizzy	VAL
931	Null Confuse	LCK
932	Null Fear	VAL
933	Null Forget	VAL
934	Null Sleep	VAL
935	Null Rage	VAL
936	Null Despair	VAL
937	BLANK	FLR
938	Null Brainwash	VAL
939	BLANK	FLR
940	Burn Boost	VAL
941	Freeze Boost	VAL
942	Shock Boost	VAL
943	BLANK	FLR
944	Fortified Moxy	VAL
945	Adverse Resolve	VAL
946	Last Stand	INV
947	Heat Up	VAL
948	BLANK	FLR
949	Touch n' Go	VAL
950	Climate Decorum	VAL
951	Ambient Aid	VAL
952	RESERVE	FLR
953	Snipe	VAL
954	Cripple	VAL
955	Trigger Happy	VAL
956	Resist Nuke	LCK
957	Null Nuke	VAL
958	Repel Nuke	VAL
959	Drain Nuke	VAL
960	RESERVE	FLR
961	Resist Psy	VAL
962	Null Psy	LCK
963	Repel Psy	UNO
964	Drain Psy	VAL
965	RESERVE	FLR
966	Nuke Boost	VAL
967	Nuke Amp	VAL
968	RESERVE	FLR
969	Psy Boost	VAL
970	Psy Amp	VAL
971	RESERVE	FLR
972	Dodge Nuke	VAL
973	Evade Nuke	VAL
974	RESERVE	FLR
975	Dodge Psy	VAL
976	Evade Psy	VAL
977	RESERVE	FLR
978	Bless Boost	VAL
979	Bless Amp	VAL
980	RESERVE	FLR
981	Curse Boost	VAL
982	Curse Amp	VAL
983	RESERVE	FLR
984	Magic Ability	NET
985	Fortify Spirit	VAL
986	Almighty Boost	NET
987	Almighty Amp	NET
988	Zenith Defense	INV
989	Soul Chain	NET
990	Vanity Copy	INV
991	Gluttonous Snuff	INV
992	Sloth Defense	INV
993	BLANK	FLR
994	BLANK	FLR
995	BLANK	FLR
996	BLANK	FLR
997	BLANK	FLR
998	BLANK	FLR
999	BLANK	FLR
